Modulus' variation 	        Angle (rad)

-1.17856e-12	 	 	3.92071
-1.15372e-12	 	 	3.92699
-1.12986e-12	 	 	3.93327
-1.1062e-12	 	 	3.93956
-1.0839e-12	 	 	3.94584
-1.06219e-12	 	 	3.95212
-1.0399e-12	 	 	3.95841
-1.01995e-12	 	 	3.96469
-1.00156e-12	 	 	3.97097
-9.79854e-13	 	 	3.97726
-9.62057e-13	 	 	3.98354
-9.44063e-13	 	 	3.98982
-9.24701e-13	 	 	3.99611
-9.09055e-13	 	 	4.00239
-8.91061e-13	 	 	4.00867
-8.74828e-13	 	 	4.01496
-8.6016e-13	 	 	4.02124
-8.42949e-13	 	 	4.02752
-8.28085e-13	 	 	4.0338
-8.1459e-13	 	 	4.04009
-7.99726e-13	 	 	4.04637
-7.8447e-13	 	 	4.05265
-7.7254e-13	 	 	4.05894
-7.58067e-13	 	 	4.06522
-7.46332e-13	 	 	4.0715
-7.32642e-13	 	 	4.07779
-7.20711e-13	 	 	4.08407
-7.08977e-13	 	 	4.09035
-6.96655e-13	 	 	4.09664
-6.85898e-13	 	 	4.10292
-6.73772e-13	 	 	4.1092
-6.63406e-13	 	 	4.11549
-6.53041e-13	 	 	4.12177
-6.42479e-13	 	 	4.12805
-6.32896e-13	 	 	4.13434
-6.22139e-13	 	 	4.14062
-6.13534e-13	 	 	4.1469
-6.02777e-13	 	 	4.15319
-5.93976e-13	 	 	4.15947
-5.84783e-13	 	 	4.16575
-5.7696e-13	 	 	4.17204
-5.66594e-13	 	 	4.17832
-5.59749e-13	 	 	4.1846
-5.50557e-13	 	 	4.19088
-5.42929e-13	 	 	4.19717
-5.34519e-13	 	 	4.20345
-5.26892e-13	 	 	4.20973
-5.19851e-13	 	 	4.21602
-5.12223e-13	 	 	4.2223
-5.0264e-13	 	 	4.22858
-4.98337e-13	 	 	4.23487
-4.91101e-13	 	 	4.24115
-4.83669e-13	 	 	4.24743
-4.76628e-13	 	 	4.25372
-4.70565e-13	 	 	4.26
-4.63133e-13	 	 	4.26628
-4.57852e-13	 	 	4.27257
-4.51594e-13	 	 	4.27885
-4.45726e-13	 	 	4.28513
-4.39272e-13	 	 	4.29142
-4.32231e-13	 	 	4.2977
-4.27928e-13	 	 	4.30398
-4.23039e-13	 	 	4.31027
-4.15998e-13	 	 	4.31655
-4.11695e-13	 	 	4.32283
-4.05046e-13	 	 	4.32911
-4.00547e-13	 	 	4.3354
-3.96245e-13	 	 	4.34168
-3.90768e-13	 	 	4.34796
-3.83336e-13	 	 	4.35425
-3.81576e-13	 	 	4.36053
-3.75709e-13	 	 	4.36681
-3.7121e-13	 	 	4.3731
-3.66908e-13	 	 	4.37938
-3.62409e-13	 	 	4.38566
-3.57324e-13	 	 	4.39195
-3.53021e-13	 	 	4.39823
-3.48719e-13	 	 	4.40451
-3.44611e-13	 	 	4.4108
-3.39722e-13	 	 	4.41708
-3.36984e-13	 	 	4.42336
-3.32877e-13	 	 	4.42965
-3.28183e-13	 	 	4.43593
-3.25054e-13	 	 	4.44221
-3.19773e-13	 	 	4.4485
-3.17817e-13	 	 	4.45478
-3.13514e-13	 	 	4.46106
-3.10189e-13	 	 	4.46734
-3.04713e-13	 	 	4.47363
-3.02757e-13	 	 	4.47991
-2.99237e-13	 	 	4.48619
-2.94934e-13	 	 	4.49248
-2.92783e-13	 	 	4.49876
-2.88285e-13	 	 	4.50504
-2.8672e-13	 	 	4.51133
-2.82808e-13	 	 	4.51761
-2.79092e-13	 	 	4.52389
-2.74985e-13	 	 	4.53018
-2.70291e-13	 	 	4.53646
-2.76941e-13	 	 	4.54274
-2.62664e-13	 	 	4.54903
-2.66575e-13	 	 	4.55531
-2.60903e-13	 	 	4.56159
-2.5797e-13	 	 	4.56788
-2.55818e-13	 	 	4.57416
-2.53471e-13	 	 	4.58044
-2.50146e-13	 	 	4.58673
-2.47408e-13	 	 	4.59301
-2.45257e-13	 	 	4.59929
-2.42714e-13	 	 	4.60557
-2.39976e-13	 	 	4.61186
-2.37238e-13	 	 	4.61814
-2.33913e-13	 	 	4.62442
-2.32153e-13	 	 	4.63071
-2.30784e-13	 	 	4.63699
-2.26286e-13	 	 	4.64327
-2.25699e-13	 	 	4.64956
-2.22374e-13	 	 	4.65584
-2.21201e-13	 	 	4.66212
-2.18071e-13	 	 	4.66841
-2.16311e-13	 	 	4.67469
-2.12791e-13	 	 	4.68097
-2.11617e-13	 	 	4.68726
-2.09466e-13	 	 	4.69354
-2.07119e-13	 	 	4.69982
-2.05554e-13	 	 	4.70611
-2.04185e-13	 	 	4.71239
-2.00665e-13	 	 	4.71867
-1.97927e-13	 	 	4.72496
-1.9734e-13	 	 	4.73124
-1.95384e-13	 	 	4.73752
-1.93428e-13	 	 	4.7438
-1.90886e-13	 	 	4.75009
-1.89321e-13	 	 	4.75637
-1.87561e-13	 	 	4.76265
-1.85214e-13	 	 	4.76894
-1.84041e-13	 	 	4.77522
-1.81694e-13	 	 	4.7815
-1.80129e-13	 	 	4.78779
-1.7876e-13	 	 	4.79407
-1.75044e-13	 	 	4.80035
-1.77e-13	 	 	4.80664
-1.72501e-13	 	 	4.81292
-1.72306e-13	 	 	4.8192
-1.69763e-13	 	 	4.82549
-1.68003e-13	 	 	4.83177
-1.67025e-13	 	 	4.83805
-1.64874e-13	 	 	4.84434
-1.64483e-13	 	 	4.85062
-1.60962e-13	 	 	4.8569
-1.60375e-13	 	 	4.86319
-1.59006e-13	 	 	4.86947
-1.57051e-13	 	 	4.87575
-1.56855e-13	 	 	4.88203
-1.54312e-13	 	 	4.88832
-1.52748e-13	 	 	4.8946
-1.51183e-13	 	 	4.90088
-1.50401e-13	 	 	4.90717
-1.48445e-13	 	 	4.91345
-1.47272e-13	 	 	4.91973
-1.46098e-13	 	 	4.92602
-1.44338e-13	 	 	4.9323
-1.42969e-13	 	 	4.93858
-1.42186e-13	 	 	4.94487
-1.40622e-13	 	 	4.95115
-1.3984e-13	 	 	4.95743
-1.37101e-13	 	 	4.96372
-1.36515e-13	 	 	4.97
-1.35341e-13	 	 	4.97628
-1.34363e-13	 	 	4.98257
-1.32603e-13	 	 	4.98885
-1.3143e-13	 	 	4.99513
-1.30452e-13	 	 	5.00142
-1.29865e-13	 	 	5.0077
-1.27127e-13	 	 	5.01398
-1.26931e-13	 	 	5.02027
-1.25953e-13	 	 	5.02655
-1.24584e-13	 	 	5.03283
-1.22824e-13	 	 	5.03911
-1.21455e-13	 	 	5.0454
-1.22042e-13	 	 	5.05168
-1.20282e-13	 	 	5.05796
-1.20673e-13	 	 	5.06425
-1.1637e-13	 	 	5.07053
-1.15588e-13	 	 	5.07681
-1.1637e-13	 	 	5.0831
-1.13045e-13	 	 	5.08938
-1.15196e-13	 	 	5.09566
-1.12458e-13	 	 	5.10195
-1.10894e-13	 	 	5.10823
-1.10698e-13	 	 	5.11451
-1.08938e-13	 	 	5.1208
-1.09329e-13	 	 	5.12708
-1.06787e-13	 	 	5.13336
-1.06395e-13	 	 	5.13965
-1.05417e-13	 	 	5.14593
-1.04048e-13	 	 	5.15221
-1.0444e-13	 	 	5.1585
-1.02288e-13	 	 	5.16478
-1.01897e-13	 	 	5.17106
-1.00332e-13	 	 	5.17734
